Instance,Income
180883,452197.7
180884,148354.52
180885,101182.34
180886,88612.73
180887,138113.1
180888,118970.68
180889,32221.207
180890,27740.559
180891,41293.07
180892,30502.467
180893,59793.812
180894,32174.611
180895,90126.45
180896,253860.19
180897,10884.528
180898,31033.36
180899,129814.195
180900,14572.585
180901,40281.53
180902,44016.33
180903,14080.663
180904,23571.271
180905,43731.516
180906,83100.875
180907,58432.97
180908,62335.266
180909,145844.36
180910,76499.57
180911,42288.12
180912,254972.8
180913,216293.77
180914,395874.8
180915,169706.02
180916,115208.9
180917,624516.44
180918,13031.45
180919,24998.068
180920,172468.1
180921,152857.28
180922,56307.06
180923,25176.334
180924,38447.76
180925,50731.98
180926,189006.52
180927,97191.5
180928,28753.96
180929,15225.806
180930,207377.95
180931,11956.881
180932,125257.31
180933,150716.92
180934,14798.548
180935,51549.688
180936,149313.55
180937,55389.46
180938,24526.217
180939,97923.63
180940,24940.963
180941,81523.76
180942,19724.45
180943,181382.31
180944,32657.82
180945,15235.324
180946,8783.688
180947,73153.83
180948,256278.03
180949,80010.63
180950,82478.32
180951,31829.924
180952,147900.53
180953,42800.082
180954,149426.38
180955,90394.17
180956,296024.16
180957,146112.97
180958,37940.973
180959,185606.97
180960,214255.02
180961,96624.47
180962,157675.8
180963,119979.914
180964,33358.39
180965,68047.0
180966,158182.47
180967,3258.6956
180968,152552.73
180969,24914.73
180970,90584.46
180971,115077.03
180972,26187.09
180973,223734.67
180974,49399.355
180975,28261.4
180976,18824.83
180977,58538.74
180978,10820.914
180979,43013.977
180980,67981.26
180981,26382.004
180982,25095.633
180983,17003.479
180984,75257.99
180985,52109.93
180986,78722.445
180987,331676.7
180988,32451.63
180989,25870.062
180990,119939.0
180991,-4896.06
180992,36616.418
180993,975945.6
180994,37416.293
180995,264719.47
180996,47455.117
180997,413827.94
180998,128785.414
180999,80154.95
181000,76877.74
181001,23645.457
181002,178906.72
181003,70126.82
181004,21966.645
181005,23844.578
181006,172897.62
181007,158464.6
181008,81824.21
181009,35766.426
181010,103848.68
181011,47696.484
181012,72852.54
181013,31004.77
181014,76080.875
181015,28117.541
181016,267208.78
181017,74226.85
181018,26295.781
181019,7989.7075
181020,300504.7
181021,38441.812
181022,136868.64
181023,87323.54
181024,287865.78
181025,372946.84
181026,275814.3
181027,28772.875
181028,33822.152
181029,9086.645
181030,100369.32
181031,238015.98
181032,60698.715
181033,31226.152
181034,665370.6
181035,5376.169
181036,9344.389
181037,124960.83
181038,51181.348
181039,21710.094
181040,178273.66
181041,38326.62
181042,77429.57
181043,107483.24
181044,47389.13
181045,68760.125
181046,17142.85
181047,73401.875
181048,130276.055
181049,29499.744
181050,64810.508
181051,146318.77
181052,33158.527
181053,44024.04
181054,77026.055
181055,241608.98
181056,6330.4214
181057,514102.28
181058,53298.508
181059,55986.797
181060,24358.525
181061,48334.91
181062,28676.076
181063,30338.55
181064,62249.07
181065,43510.34
181066,-941.05963
181067,52498.652
181068,46600.17
181069,37665.34
181070,588953.8
181071,18195.164
181072,26842.367
181073,69619.15
181074,42641.848
181075,185822.45
181076,26887.828
181077,829654.94
181078,57617.18
181079,173064.36
181080,170716.14
181081,184127.06
181082,143740.77
181083,24472.87
181084,56687.2
181085,59054.164
181086,74559.89
181087,46280.26
181088,117070.61
181089,33426.387
181090,105722.35
181091,70235.44
181092,39489.895
181093,89321.76
181094,8656.091
181095,242841.34
181096,56449.312
181097,18637.688
181098,614432.6
181099,32313.7
181100,7506.097
181101,49941.496
181102,66430.625
181103,58280.844
181104,22613.16
181105,901841.2
181106,12192.114
181107,44746.5
181108,27580.73
181109,470059.06
181110,127232.39
181111,7600.583
181112,51185.777
181113,29881.252
181114,30101.945
181115,144276.89
181116,24147.99
181117,8986.392
181118,55779.223
181119,79631.49
181120,82821.55
181121,60029.22
181122,135616.98
181123,18027.414
181124,270712.22
181125,77611.96
181126,96342.6
181127,80822.73
181128,22969.27
181129,68402.13
181130,87609.77
181131,141187.92
181132,351933.84
181133,228173.98
181134,61638.535
181135,94180.91
181136,20377.256
181137,220568.56
181138,38441.598
181139,35845.316
181140,94361.01
181141,24847.646
181142,42771.543
181143,32358.213
181144,77548.26
181145,38543.613
181146,97158.01
181147,45369.836
181148,84981.72
181149,65645.86
181150,57297.57
181151,14149.298
181152,51910.727
181153,38496.977
181154,55484.402
181155,99860.79
181156,182778.22
181157,69634.266
181158,57783.168
181159,21518.102
181160,212240.02
181161,91233.12
181162,54458.812
181163,34128.625
181164,13924.922
181165,40820.11
181166,72775.68
181167,184741.58
181168,78489.375
181169,42511.445
181170,89327.02
181171,123620.21
181172,15132.248
181173,111140.27
181174,115911.97
181175,41280.715
181176,16243.321
181177,138169.83
181178,207678.89
181179,45786.727
181180,183564.03
181181,8222.416
181182,88315.57
181183,87366.81
181184,112605.984
181185,410251.47
181186,71277.86
181187,74454.76
181188,39110.242
181189,44657.887
181190,42513.348
181191,43237.72
181192,55634.9
181193,41629.78
181194,46658.984
181195,148871.69
181196,253964.67
181197,236383.06
181198,11903.384
181199,37782.246
181200,20433.227
181201,81308.95
181202,229084.47
181203,225868.34
181204,508861.53
181205,148387.55
181206,324809.8
181207,48099.3
181208,361563.03
181209,42035.34
181210,84932.97
181211,40711.426
181212,43787.695
181213,41369.273
181214,16431.07
181215,17433.791
181216,348858.06
181217,60249.37
181218,146015.75
181219,48699.637
181220,143929.61
181221,162703.6
181222,54319.914
181223,225402.0
181224,38158.754
181225,27147.346
181226,115151.16
181227,81303.914
181228,56592.69
181229,43249.89
181230,517640.53
181231,43920.188
181232,97959.89
181233,437844.28
181234,233834.0
181235,387496.53
181236,20007.91
181237,41515.18
181238,68925.29
181239,1450.977
181240,39753.125
181241,41586.965
181242,13275.631
181243,45614.316
181244,22028.129
181245,38350.055
181246,35142.535
181247,311413.44
181248,4350.052
181249,33315.33
181250,43990.633
181251,29230.025
181252,70298.88
181253,31165.922
181254,29420.824
181255,55725.492
181256,31293.172
181257,38519.023
181258,160617.36
181259,168573.77
181260,57435.715
181261,42808.176
181262,21500.863
181263,92756.91
181264,338883.6
181265,232704.9
181266,246603.0
181267,29065.842
181268,19331.598
181269,351007.8
181270,69849.92
181271,13763.816
181272,226318.73
181273,9994.309
181274,147930.88
181275,99508.56
181276,259580.55
181277,159894.45
181278,315023.4
181279,52652.168
181280,113419.46
181281,806479.5
181282,80753.766
181283,112035.31
181284,8745.405
181285,67706.95
181286,61504.33
181287,91093.766
181288,67238.93
181289,53244.12
181290,236638.14
181291,220210.7
181292,62769.31
181293,14929.408
181294,50293.01
181295,141141.86
181296,38798.777
181297,62733.34
181298,229320.45
181299,67874.39
181300,31314.094
181301,39122.457
181302,101302.086
181303,242477.62
181304,7420.451
181305,28828.844
181306,204390.97
181307,25412.207
181308,120973.06
181309,21503.168
181310,57089.08
181311,182234.67
181312,13265.067
181313,55944.363
181314,190133.38
181315,18346.082
181316,23331.125
181317,50820.996
181318,39543.902
181319,3011.3923
181320,250822.47
181321,41932.72
181322,80347.42
181323,24247.473
181324,122607.55
181325,70066.516
181326,50181.934
181327,31624.28
181328,56517.82
181329,26448.148
181330,279946.1
181331,73096.375
181332,12087.608
181333,77304.664
181334,39958.96
181335,145105.52
181336,154291.22
181337,181452.7
181338,543061.6
181339,63593.895
181340,67354.54
181341,254953.97
181342,79645.836
181343,55448.434
181344,39625.918
181345,270459.12
181346,55929.465
181347,86066.805
181348,76531.23
181349,116219.12
181350,116968.97
181351,7122.497
181352,260657.12
181353,175877.4
181354,62400.035
181355,194345.5
181356,41373.26
181357,32280.717
181358,311436.0
181359,128096.32
181360,233552.48
181361,36911.207
181362,23768.223
181363,36591.57
181364,8730.588
181365,74120.195
181366,54123.543
181367,122916.734
181368,5162.579
181369,32550.443
181370,27656.7
181371,4508.3887
181372,135027.19
181373,105888.21
181374,13475.704
181375,126547.19
181376,26161.656
181377,94165.27
181378,79620.03
181379,363679.9
181380,95768.99
181381,78408.16
181382,11165.983
181383,5783.995
181384,86353.42
181385,76751.88
181386,107492.86
181387,28893.89
181388,258806.66
181389,7425.0586
181390,121492.06
181391,-9709.075
181392,38578.93
181393,29665.564
181394,30564.105
181395,139963.06
181396,129779.61
181397,117891.07
181398,263930.56
181399,281094.75
181400,31219.027
181401,135421.33
181402,99076.086
181403,85635.414
181404,213896.81
181405,24629.752
181406,83773.56
181407,175349.12
181408,150824.75
181409,122934.85
181410,75871.54
181411,56352.258
181412,74721.23
181413,883595.0
181414,115361.09
181415,38915.992
181416,33076.19
181417,23316.348
181418,99297.62
181419,129523.98
181420,146357.94
181421,79780.44
181422,341756.34
181423,71058.11
181424,72439.164
181425,145768.7
181426,35828.074
181427,10762.667
181428,38100.016
181429,61838.668
181430,14815.317
181431,28112.092
181432,63405.754
181433,23729.023
181434,4213.084
181435,66519.914
181436,42969.086
181437,337954.12
181438,34316.39
181439,39458.816
181440,41436.44
181441,22539.225
181442,30967.695
181443,74347.016
181444,134594.16
181445,37668.473
181446,168822.73
181447,52828.473
181448,213915.61
181449,547467.75
181450,56292.79
181451,347630.25
181452,73796.016
181453,26366.057
181454,27781.023
181455,18331.797
181456,106726.01
181457,10904.838
181458,91695.75
181459,102665.086
181460,103517.1
181461,680847.5
181462,44557.656
181463,79648.23
181464,71591.68
181465,500322.6
181466,96008.62
181467,35313.18
181468,255022.47
181469,40012.863
181470,92969.58
181471,23177.15
181472,84668.59
181473,228550.84
181474,22617.744
181475,63121.18
181476,96748.27
181477,100880.484
181478,86355.88
181479,21216.762
181480,300715.34
181481,24019.043
181482,91070.85
181483,435224.5
181484,313553.47
181485,7443.7573
181486,49139.082
181487,121446.96
181488,5766.1626
181489,160798.97
181490,34999.516
181491,22722.26
181492,34874.99
181493,143849.42
181494,74551.91
181495,21853.105
181496,669050.44
181497,111852.92
181498,244914.44
181499,21750.85
181500,91595.59
181501,61388.945
181502,100696.71
181503,61845.83
181504,313996.6
181505,30919.719
181506,60843.555
181507,36159.004
181508,40982.73
181509,98585.734
181510,36619.82
181511,429656.72
181512,139921.16
181513,256408.02
181514,37162.29
181515,115919.08
181516,58608.312
181517,208615.55
181518,36300.023
181519,119686.555
181520,85367.31
181521,320818.06
181522,52021.496
181523,52548.79
181524,3189.1677
181525,82795.914
181526,279913.25
181527,23375.146
181528,5366.429
181529,392968.2
181530,40599.86
181531,66657.92
181532,180529.84
181533,202240.64
181534,74804.69
181535,97112.2
181536,70538.945
181537,211066.7
181538,21306.275
181539,40065.707
181540,57470.56
181541,190576.8
181542,14590.522
181543,26434.957
181544,77615.52
181545,44595.184
181546,29237.982
181547,25994.18
181548,39846.727
181549,381055.3
181550,75829.914
181551,13317.511
181552,116163.75
181553,11464.662
181554,71633.23
181555,38959.72
181556,13463.673
181557,15082.464
181558,138371.94
181559,25849.482
181560,72774.016
181561,10803.386
181562,48243.723
181563,69627.625
181564,78160.06
181565,228929.44
181566,31625.11
181567,26120.309
181568,64089.777
181569,323471.56
181570,139944.84
181571,84202.9
181572,77253.234
181573,104392.97
181574,29088.225
181575,44145.516
181576,232454.42
181577,23021.69
181578,47934.805
181579,26812.986
181580,52229.758
181581,119823.1
181582,11284.608
181583,34348.625
181584,29144.174
181585,47681.41
181586,38815.188
181587,160201.2
181588,298466.7
181589,773919.8
181590,275984.72
181591,64868.41
181592,56967.72
181593,245534.97
181594,662832.4
181595,197127.56
181596,107003.37
181597,160455.73
181598,19089.424
181599,144268.58
181600,78452.03
181601,33541.863
181602,33681.68
181603,250635.06
181604,389211.06
181605,407105.56
181606,520528.8
181607,40948.24
181608,22583.695
181609,81331.97
181610,46843.35
181611,121751.54
181612,19088.848
181613,24532.838
181614,18100.332
181615,33874.86
181616,13383.598
181617,91177.92
181618,18332.988
181619,120501.89
181620,18275.549
181621,130314.97
181622,112883.09
181623,63798.906
181624,22159.092
181625,34809.598
181626,54506.395
181627,49982.67
181628,40315.77
181629,22354.93
181630,51138.67
181631,199963.48
181632,66232.34
181633,21704.133
181634,52105.89
181635,82001.01
181636,34199.254
181637,51493.758
181638,44468.03
181639,91226.43
181640,30430.664
181641,75678.52
181642,116938.914
181643,185560.02
181644,6331.747
181645,48763.84
181646,90069.15
181647,50830.86
181648,6296.5176
181649,262267.8
181650,254102.64
181651,67152.86
181652,647831.2
181653,68454.734
181654,356759.84
181655,64610.656
181656,39437.53
181657,22528.2
181658,157108.02
181659,57201.555
181660,7939.6113
181661,42385.477
181662,23398.625
181663,284893.62
181664,71995.43
181665,28314.506
181666,107625.945
181667,57683.438
181668,20665.996
181669,30891.205
181670,22707.73
181671,306712.56
181672,139100.62
181673,206659.48
181674,92017.375
181675,154511.94
181676,63095.91
181677,161662.53
181678,83339.12
181679,182058.11
181680,25529.389
181681,1027.8833
181682,67160.35
181683,67588.45
181684,156139.47
181685,43711.29
181686,57335.652
181687,40521.875
181688,83689.984
181689,32355.477
181690,66563.93
181691,176475.83
181692,38201.39
181693,57225.203
181694,16129.532
181695,655954.3
181696,94193.79
181697,100303.33
181698,64125.215
181699,176497.92
181700,-2373.7854
181701,268722.22
181702,71269.13
181703,37340.227
181704,64954.26
181705,47644.906
181706,51572.215
181707,46029.082
181708,40723.15
181709,38067.402
181710,25214.197
181711,49070.367
181712,79539.15
181713,192946.39
181714,-361.61447
181715,110483.125
181716,145123.39
181717,14537.314
181718,104893.664
181719,51169.95
181720,56312.21
181721,29571.592
181722,130577.75
181723,48198.074
181724,28695.898
181725,96702.79
181726,53738.26
181727,16836.818
181728,27555.928
181729,383366.7
181730,34466.227
181731,23242.94
181732,42824.14
181733,44948.11
181734,146780.05
181735,29616.22
181736,146705.81
181737,86285.64
181738,96077.35
181739,77529.82
181740,13719.6875
181741,58655.207
181742,267598.78
181743,219979.25
181744,149540.92
181745,45443.17
181746,63119.223
181747,104268.55
181748,151402.6
181749,170680.94
181750,16042.57
181751,198663.17
181752,79398.055
181753,176486.36
181754,60286.367
181755,192194.31
181756,22559.625
181757,3572.4866
181758,145049.08
181759,28619.72
181760,38902.812
181761,15639.429
181762,36265.484
181763,155725.98
181764,260156.52
181765,49879.707
181766,57772.246
181767,80497.09
181768,79028.695
181769,328754.3
181770,5763.0356
181771,41296.742
181772,32186.072
181773,73434.62
181774,87497.3
181775,25638.865
181776,22704.445
181777,14068.484
181778,127494.26
181779,149980.12
181780,34134.84
181781,16415.309
181782,64816.223
181783,485374.16
181784,78070.71
181785,394928.84
181786,53899.344
181787,38959.926
181788,23160.86
181789,8116.3535
181790,351546.97
181791,36203.69
181792,74876.2
181793,43532.984
181794,102089.72
181795,82719.195
181796,71285.66
181797,32686.68
181798,27388.053
181799,46305.77
181800,36335.27
181801,373043.66
181802,23104.996
181803,58461.86
181804,95978.805
181805,26150.203
181806,32219.375
181807,296172.4
181808,133821.19
181809,56935.105
181810,72287.83
181811,3684.5178
181812,423978.6
181813,41493.676
181814,372662.75
181815,58218.484
181816,35431.49
181817,95498.33
181818,74470.98
181819,66112.945
181820,50331.098
181821,16115.369
181822,150676.78
181823,47243.707
181824,46052.75
181825,48587.535
181826,25462.867
181827,37868.28
181828,7349.949
181829,115299.53
181830,87386.84
181831,9051.137
181832,31510.328
181833,91170.516
181834,33460.355
181835,54627.742
181836,22620.994
181837,33219.207
181838,369826.75
181839,5114.3184
181840,33408.707
